X,Z
-50.248310418846344,-111.98402027112691
-50.065607368645416,-112.72513838616624
-49.74079998370197,-111.92580142557392
-50.34331260742593,-112.71804010764072
-50.573349574502345,-113.60341430462361
-50.84276096106676,-114.4679852342462
-51.22242242837899,-115.36883116664221
-51.62647663548576,-116.27158623097881
-51.97127011380887,-117.11081882873792
-51.68960220152451,-116.24659759231776
-51.352471557936965,-115.31233083114192
-51.861719704279196,-116.09752233012365
-51.812473510082114,-115.17782851222621
-52.15397438504234,-116.01352885605147
-51.67497707525979,-115.26311368970879
-51.95730490484651,-116.11066159568675
-52.26444220565202,-116.95537095615377
-52.731979676328315,-117.80412773684313
-53.17093483364688,-118.66207452202842
-53.51536800765869,-119.49415953246135
-53.72027204591521,-120.39492230260633
-54.02828143683561,-121.25018810972566
-54.222290420482466,-122.10913758822763
-54.63403159692416,-122.98673037381494
-55.08481893051773,-123.84586087637173
-55.21478827889943,-124.74262039813797
-55.48899338784087,-125.63273971218231
-55.99518443074853,-126.46180300531582
-56.4845155001303,-127.30498757210476
-57.020115320649204,-128.1395066485907
-57.22747900551536,-129.06416780186217
-57.56840285016799,-129.9326513246529
-57.81904921919827,-130.86234391203894
-58.26033448721267,-131.73163202429635
-58.69661814620701,-130.87728187711312
-58.78382947082597,-131.8280894842446
-59.044453979740055,-130.99768909071614
-59.57102721884781,-130.1542968881041
-59.58397909973317,-131.15420900559133
-59.98944583798497,-132.03062404610384
-60.139020417810165,-132.99627802467126
-60.318574806179114,-133.9531627123814
-61.21559543047331,-134.30206786130464
-61.084012581736744,-135.28725647768576
-61.21744201665137,-136.2422192804629
-61.32175717832428,-137.20187001337996
-61.21864247420484,-138.17072929321483
-61.57126130353724,-139.0802551087724
-61.71490037547666,-140.02748698078258
-62.27245837838733,-139.20635973893576
-62.39110512308135,-140.16973265744872
-62.48075446189709,-141.14961210437792
-63.02233590119685,-140.40707262345262
-63.19024869485716,-141.32363477081643
-63.17124940152762,-142.30637922470788
-63.102886507152625,-143.2903178228175
-62.64662341187776,-144.17981040874392
-62.62805735707515,-143.1831582068109
-62.97351373835447,-144.08227631405126
-63.18827009243261,-143.1350038844023
-62.729007853868815,-144.00383627084344
-62.82667464091695,-144.90111653370232
-62.68819372771187,-145.8843380850551
-62.71555531426262,-146.80523822763135
-62.789721562002086,-147.76155050602006
-62.27081906280927,-148.5074327509582
-62.4884093083434,-149.4416692478283
-62.58320584045152,-150.4226872656121
-62.851990640002086,-151.3143086579818
-62.85472483566808,-152.2786530733416
-63.207346604049455,-153.17162910936642
-62.627448604120836,-153.94710099719623
-63.077785982841974,-154.7908196872253
-63.4805731353439,-155.65461427827736
-63.04163167249369,-156.5294863179624
-63.245817731167456,-157.46345785458925
-63.69849673715401,-158.28795055442177
-64.03292063419164,-159.2136773362149
-64.41334976291196,-160.05666594208552
-64.26143725516634,-161.03834737764237
-64.39836377869287,-161.98454824402728
-64.28020098475777,-162.97634363067388
-64.62749118509855,-163.86401533087982
-65.07098200221166,-164.70305831742257
-65.40847149192521,-165.64277945669383
-65.71920740370074,-166.56733493944097
-65.66740697551081,-167.54528339893966
-66.0080801475183,-168.4535644871401
-66.45477867563089,-169.2780068650159
-66.86961399080528,-170.15555800027965
-67.34275306214832,-170.98909695890745
-67.85884242936552,-171.80834810583116
-68.3722764788894,-172.61838422695575
-68.87570091227413,-173.45545043299236
-69.44612195241722,-174.2676646496887
-69.90914682888655,-175.15319282742854
-70.452647394631,-175.9856036100631
-70.98928535740058,-176.75170724939306
-71.57999562744536,-177.51473750092893
-72.16994078983912,-178.21296238265165
-72.85769333579113,-178.86687673019793
-73.41184801275682,-179.65234382675538
-74.09947707654777,-180.31134343060765
-74.72775743521518,-181.059926888901
-75.29620881835433,-181.82648984570952
-75.9066641040215,-182.60616291998372
-76.45411702504471,-183.3860993964988
-76.46373309249091,-184.38534368916785
-76.95487668859691,-185.23920057361633
-77.62354610800847,-185.9362135781932
-78.16843179925898,-186.77469310102333
-78.77627999668275,-187.53436570842106
-79.46814365840166,-188.24314642031067
-80.17687398100585,-188.90874847051887
-80.77730734582768,-189.6924586839476
