X,Z
-94.41456889463757,-113.65204491469561
-94.87346974540853,-114.3529083804199
-95.33863723822904,-115.06050928190992
-95.77964487303794,-115.78910561079601
-96.20762653526202,-116.53891181325196
-96.65045814764191,-117.2755469707555
-97.09603490034749,-118.01650238958834
-97.56285481126099,-118.75199073049947
-98.0195424005031,-119.49303667351978
-98.49449522115256,-120.22664163253711
-98.98071639382604,-120.95144152567272
-99.47775846387117,-121.66581240987239
-99.98180236643609,-122.37651157547543
-100.44401534387072,-123.10100086220635
-100.90361348708754,-123.82391490404012
-101.34136088197258,-124.55395537303555
-101.85495982454577,-125.2991621134353
-102.28653770915203,-126.02565025958873
-102.62432584959183,-126.73825433241478
-102.94671673685075,-127.45293116052767
-103.15487378710296,-128.15030408928942
-103.31098186365219,-128.83774998285526
-103.4395942410764,-129.529139444245
-103.51895405584222,-130.25193904328034
-103.65528215536679,-130.9861762098315
-103.82053728893888,-131.7400616342837
-103.97168742527742,-132.51731667890064
-104.0208257724776,-133.30913185773636
-104.04594902234813,-134.12566209497362
-103.98821933655485,-134.94537351318112
-103.76935480159233,-135.76600076370653
-103.52694795410318,-136.60290473385714
-103.36209575428754,-137.4586349165562
-103.2361720264002,-138.32850377896722
-103.1695391037966,-139.20676003018974
-103.03100458529522,-140.0693284556699
-102.82994106379752,-140.92165501083542
-102.67034791490008,-141.7759838964966
-102.54715167645145,-142.6199537519029
-102.40118818903844,-143.44548833985777
-102.29594301235137,-144.27517601946357
-102.29345562970641,-145.11199153839493
-102.44756695811674,-145.95107486396182
-102.65253152907789,-146.79858145237316
-102.86350046847411,-147.67334040534814
-103.04020047049335,-148.54782089847893
-103.23077372548514,-149.4226867862358
-103.40619142209927,-150.30663409492826
-103.59877393670078,-151.1977871931934
-103.79258411151142,-152.09656746921036
-103.97921899037125,-152.9934809833244
-104.15869481378975,-153.8937530861306
-104.33279949962218,-154.79262220484082
-104.48933820082382,-155.69487741311096
-104.64296356714115,-156.59645569778542
-104.80150341598294,-157.4920564583879
-104.95483091345747,-158.3805346063242
-105.10990094414018,-159.26865471401783
-105.28510615995974,-160.1396759760724
-105.46814426105102,-160.99825877420653
-105.65542626573145,-161.84859281058974
-105.8385145788884,-162.69753393326408
-106.00742651818922,-163.55063944643248
-106.16817460422483,-164.4099375701536
-106.33977381449628,-165.27070827568122
-106.50158641492294,-166.14171827795192
-106.65783754565373,-167.0278785708911
-106.80920097913626,-167.92263918383316
-106.96095946764315,-168.82052035657068
-107.10836466648698,-169.7118082079807
-107.25106585427656,-170.59634975840373
-107.39425447956171,-171.47357892978
-107.53665847958753,-172.344937772573
-107.69194173314813,-173.21525403296997
-107.84911189545181,-174.08468695424608
-107.99656765381862,-174.9561116729963
-108.1397021353239,-175.82778811048462
-108.27441215969527,-176.6973320622349
-108.40904889565186,-177.56921307711954
-108.54215419234069,-178.433956080595
-108.67818656802288,-179.291578388391
-108.81944243493194,-180.14853092367503
-108.9607505537668,-181.01319884519546
-109.10519283664792,-181.8851158334064
-109.23952196123778,-182.75925196675388
-109.36361469370766,-183.6357681399624
-109.48461671033755,-184.51339856204947
-109.60531027338621,-185.38631454768142
-109.72151613143315,-186.2601439187651
-109.83663152143916,-187.1337994233931
-109.94628911216853,-188.00758428662704
-110.05534084517583,-188.8838627475714
-110.16442648667828,-189.7610042796074
-110.27477446676076,-190.63930698761348
-110.3855082395529,-191.51513658678834
-110.49590074628783,-192.39195505918434
-110.61690090831259,-193.26573873098636
-110.73891852541617,-194.13658432856758
-110.85525772342682,-195.00769030353928
-110.97906616825378,-195.87872241037294
-111.09497477998104,-196.76151290742638
-111.20016332371893,-197.64920579188282
-111.29643765273224,-198.53790267524138
-111.38722329630629,-199.41825567263368
-111.48161512963316,-200.29068648815198
-111.58679979141866,-201.15973846480364
-111.70456376142064,-202.02150774002632
-111.83106123971592,-202.88360600602763
-111.9648273587251,-203.73949674761298
-112.11799144528965,-204.60086963130914
-112.25766953513693,-205.47867487032244
-112.3778588613519,-206.36820474450758
-112.47437888804409,-207.26450417518544
-112.54980915718886,-208.16614946339155
-112.61883211278224,-209.07521581200305
-112.68292864414242,-209.99042397833972
-112.74806500638644,-210.9011088123949
-112.82117934831803,-211.80114535424357
-112.9019617102121,-212.68909474976692
-112.9873137233239,-213.5709429469822
-113.06496383243196,-214.45360764313006
