X,Z
-358.5299878712701,-44.21061596960663
-358.97184590117695,-44.599815127910006
-359.6583986649814,-44.389930122823046
-359.2834835722798,-44.361401848720426
-359.2688361162333,-43.95226096478282
-359.283136966915,-44.45414133764722
-359.322374779586,-44.55493851371862
-359.8255665080709,-44.31038992465907
-359.3749561778474,-43.95915758105006
-359.51855042130325,-44.05040487769977
-359.0697967364013,-44.41079389921669
-359.50280138734314,-44.11786535961075
-359.53570568276143,-44.334314278575526
-359.7668027738425,-44.04673254054402
-359.7398262461919,-44.13753976761067
-359.5860255970901,-43.68258291561372
-359.33675350657484,-44.004703501228384
-359.2412098909258,-44.317154865253066
-360.0711713984656,-44.32996480893653
-359.8449974672167,-43.86241888195372
-359.3845795534868,-44.391658939590776
-359.37259404838983,-43.47090756974651
-359.6418989382879,-44.01138661159113
-359.0117443856486,-44.06023463785801
-359.45548118526887,-43.38403930532139
-359.5374417982268,-44.27961752886582
-359.50819671054205,-43.42237994346981
-359.90428829212374,-43.80333624740813
-359.923948278329,-43.90166416937395
-359.05543329321597,-43.618328095286394
-359.64081177119397,-43.648398703372045
-358.85059231320463,-43.79127743562843
-359.5995203372311,-43.84509629843733
-360.12104057536453,-44.21676898682248
-359.358274749817,-44.15266911666037
-359.4198412744088,-43.6282256015023
-360.2981531606111,-43.81692415523541
-360.33422868676826,-44.665928504532886
-360.01740705218674,-44.29178063752624
